,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
1017,256,Karma Chameleon - Remastered,Culture Club,Colour By Numbers,1983-10-01,False,2wSAWEYUHkt92X4SBAPqZE,spotify:track:2wSAWEYUHkt92X4SBAPqZE,0.6679999999999999,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.04899999999999,audio_features,252773,4
1018,257,I'm Gonna Be (500 Miles),The Proclaimers,Finest,2003-09-01,False,66S14BkJDxgkYxLl5DCqOz,spotify:track:66S14BkJDxgkYxLl5DCqOz,0.851,0.551,4,-5.1770000000000005,1,0.0396,0.151,0.0,0.0827,0.807,131.922,audio_features,219467,4
1019,258,All Night Long (All Night),Lionel Richie,The Definitive Collection (International 2CD Version),2003-01-01,False,4kjgGgDbNN4nR3OZYuRkUe,spotify:track:4kjgGgDbNN4nR3OZYuRkUe,0.728,0.556,1,-12.888,1,0.0472,0.136,0.00298,0.0455,0.805,108.81,audio_features,260827,4
1020,259,Thriller - 2003 Edit,Michael Jackson,Number Ones,2003-11-18,False,0wQy2OO7jKjm0OOmA7gv3f,spotify:track:0wQy2OO7jKjm0OOmA7gv3f,0.775,0.852,11,-4.813,1,0.0526,0.0885,2.37e-05,0.823,0.84,118.561,audio_features,311440,4
1021,260,West End Girls - 2001 Remaster,Pet Shop Boys,Please: Further Listening 1984-1986,1986-03-24,False,7FlwylpJSe3ea6m1IrkizS,spotify:track:7FlwylpJSe3ea6m1IrkizS,0.648,0.9470000000000001,4,-6.617000000000001,0,0.0369,0.0114,0.0567,0.105,0.602,113.255,audio_features,245360,4
1022,261,Tell It to My Heart,Taylor Dayne,Platinum & Gold Collection,2003-06-17,False,6jJCk7oHNwyowOUaF3gXEu,spotify:track:6jJCk7oHNwyowOUaF3gXEu,0.677,0.985,1,-4.678,1,0.0549,0.07,3.6200000000000006e-05,0.35100000000000003,0.87,118.09200000000001,audio_features,220227,4
1023,262,White Wedding,Billy Idol,Vital Idol,1985,False,0bvpSvOYt4KTfZIZJmyFOs,spotify:track:0bvpSvOYt4KTfZIZJmyFOs,0.677,0.621,9,-11.765999999999998,1,0.0364,0.0335,0.0529,0.285,0.6729999999999999,146.74,audio_features,506227,4
1024,263,She Drives Me Crazy,Fine Young Cannibals,The Platinum Collection,2006-03-20,False,0Zt9fqRK58Y0onY1VwaKp7,spotify:track:0Zt9fqRK58Y0onY1VwaKp7,0.7959999999999999,0.693,2,-6.02,1,0.0413,0.16399999999999998,1.77e-05,0.0408,0.9540000000000001,108.8,audio_features,218907,4
1025,264,Close To Me,The Cure,The Head On The Door (Remastered),1985-08-26,False,4xiyq1iRdsxuU1BPUJ490Z,spotify:track:4xiyq1iRdsxuU1BPUJ490Z,0.7240000000000001,0.523,11,-11.139000000000001,1,0.11599999999999999,0.0745,0.703,0.0811,0.965,185.075,audio_features,203267,4
1026,265,The Safety Dance,Men Without Hats,The Safety Dance,2010-05-21,False,4UB3TaEGEY9WoOpxYNMgy4,spotify:track:4UB3TaEGEY9WoOpxYNMgy4,0.524,0.8809999999999999,5,-4.479,1,0.0468,0.0252,0.0,0.10099999999999999,0.62,101.677,audio_features,164867,4
1027,266,The Power Of Love,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,2006-01-01,False,2olVm1lHicpveMAo4AUDRB,spotify:track:2olVm1lHicpveMAo4AUDRB,0.768,0.8290000000000001,5,-5.109,1,0.0313,0.0964,2.9199999999999998e-05,0.09699999999999999,0.9620000000000001,118.773,audio_features,234333,4
1028,267,Eye of the Tiger,Survivor,Rocky IV,1985,False,2KH16WveTQWT6KOG9Rg6e2,spotify:track:2KH16WveTQWT6KOG9Rg6e2,0.8170000000000001,0.599,0,-9.249,0,0.0328,0.132,0.00031099999999999997,0.0873,0.5479999999999999,108.87299999999999,audio_features,245640,4
1029,268,Got My Mind Set On You - 2004 Mix,George Harrison,Cloud Nine,1987-11-02,False,3OeUlriM0EZHdWleJtjoVr,spotify:track:3OeUlriM0EZHdWleJtjoVr,0.767,0.8540000000000001,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.20600000000002,audio_features,234653,4
1030,269,The Boys Of Summer,Don Henley,Building The Perfect Beast,1984-01-01,False,4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,0.516,0.5489999999999999,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.94099999999997,audio_features,288733,4
1031,270,Faith - Remastered,George Michael,Faith,1987-10-30,False,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.887,0.48,11,-11.994000000000002,1,0.11699999999999999,0.0094,3.5799999999999996e-05,0.0662,0.607,95.846,audio_features,193200,4
1032,271,Get Down On It - Single Version,Kool & The Gang,The Very Best Of Kool & The Gang,1999-01-01,False,1OsCKwNZxph96EkNusILRy,spotify:track:1OsCKwNZxph96EkNusILRy,0.879,0.626,7,-6.343999999999999,1,0.0604,0.205,6.07e-05,0.055999999999999994,0.968,110.86399999999999,audio_features,212907,4
1033,272,Need You Tonight,INXS,Kick,1987,False,5eU8qMd0TpaLqTGDZJaLDs,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,0.8009999999999999,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,audio_features,180518,4
1034,273,Like a Prayer,Madonna,Celebration (double disc version),2009-09-18,False,1z3ugFmUKoCzGsI6jdY4Ci,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,0.624,0.8420000000000001,5,-5.285,1,0.0376,0.264,2.11e-05,0.18100000000000002,0.257,111.037,audio_features,342680,4
1035,274,Kiss,Prince,Parade - Music from the Motion Picture Under the Cherry Moon,1986-03-31,False,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,0.898,0.271,7,-12.238,1,0.091,0.0135,0.0013800000000000002,0.0461,0.742,111.485,audio_features,226240,4
1036,275,Kids In America,Kim Wilde,The Very Best Of Kim Wilde,2001,False,0q4xWbV08szzUpGPhVsrcD,spotify:track:0q4xWbV08szzUpGPhVsrcD,0.5660000000000001,0.769,4,-4.973,1,0.0469,0.0597,0.0,0.579,0.324,159.651,audio_features,204480,4
1037,276,You Spin Me Round (Like a Record),Dead Or Alive,Youthquake,1985-09-05,False,0BB9eUBBaaX6GALSYNcEp7,spotify:track:0BB9eUBBaaX6GALSYNcEp7,0.5539999999999999,0.851,6,-10.526,0,0.0334,0.006,0.0242,0.405,0.96,128.10299999999998,audio_features,196800,4
1038,277,Walk This Way (feat. Aerosmith),Run–D.M.C.,Raising Hell,1986-05-15,False,6qUEOWqOzu1rLPUPQ1ECpx,spotify:track:6qUEOWqOzu1rLPUPQ1ECpx,0.759,0.578,6,-12.56,0,0.0468,0.00796,8.18e-05,0.0605,0.9440000000000001,105.598,audio_features,309760,4
1039,278,Invisible Touch - Remastered,Genesis,Invisible Touch,1986-06-09,False,480dDrqG7LO6qDaphHeXlM,spotify:track:480dDrqG7LO6qDaphHeXlM,0.623,0.94,0,-5.731,1,0.0365,0.20199999999999999,0.0018399999999999998,0.0472,0.8370000000000001,131.037,audio_features,210133,4
1040,279,Start Me Up - 2009 Re-Mastered Digital Version,The Rolling Stones,Tattoo You (2009 Re-Mastered),1981-08-24,False,6ml6iL8HUdQKgtMaehAZc8,spotify:track:6ml6iL8HUdQKgtMaehAZc8,0.631,0.932,5,-4.1419999999999995,1,0.0354,0.0436,0.13699999999999998,0.0918,0.971,122.429,audio_features,213067,4
1041,280,Like a Virgin,Madonna,Like a Virgin (Reissue),1984-11-12,False,1ZPlNanZsJSPK5h9YZZFbZ,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,0.773,0.6559999999999999,3,-10.88,0,0.0381,0.20199999999999999,0.00323,0.0697,0.971,119.75399999999999,audio_features,218627,4
1042,281,Every Little Thing She Does Is Magic - Remastered 2003,The Police,Ghost In The Machine (Remastered),1981-10-02,False,60HDLY1Dh2Hy9wTVI3WPzO,spotify:track:60HDLY1Dh2Hy9wTVI3WPzO,0.5579999999999999,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.128,0.429,81.90899999999999,audio_features,259500,4
1043,282,Break My Stride,Matthew Wilder,I Don't Speak The Language,1983-03-19,False,1mCsF9Tw4AkIZOjvZbZZdT,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.07700000000001,audio_features,184480,4
1044,283,Let's Hear It for the Boy,Deniece Williams,Let's Hear It For The Boy,1984,False,0RMo4bixbZYfzuJ4AYBLu9,spotify:track:0RMo4bixbZYfzuJ4AYBLu9,0.81,0.386,7,-14.932,1,0.0595,0.0778,0.00112,0.0404,0.812,122.585,audio_features,260493,4
1045,284,Word Up,Cameo,Word Up,1986-01-01,False,43r1dGvg8RkARjctRlSYNC,spotify:track:43r1dGvg8RkARjctRlSYNC,0.863,0.8390000000000001,6,-13.1,0,0.0616,0.0479,0.00784,0.0467,0.878,116.215,audio_features,261000,4
1046,285,Our House,Madness,A Guided Tour Of Madness,2011-09-19,False,3rOD3MfHaXawznE0vrjM5B,spotify:track:3rOD3MfHaXawznE0vrjM5B,0.59,0.705,0,-6.062,1,0.0382,0.0928,0.00146,0.055999999999999994,0.8029999999999999,120.874,audio_features,203120,4
1047,286,What A Feeling,Irene Cara,What A Feeling,2007-01-01,False,0aAR5HogGoT68EWFbyRFqx,spotify:track:0aAR5HogGoT68EWFbyRFqx,0.532,0.7290000000000001,10,-6.84,1,0.0474,0.382,0.0,0.366,0.595,121.97,audio_features,244533,4
1048,287,"Relax - 7"" Mix",Frankie Goes To Hollywood,Relax,1983-10-24,False,3MIVb9pn5cDSdK7yNDsMU1,spotify:track:3MIVb9pn5cDSdK7yNDsMU1,0.6829999999999999,0.875,4,-6.916,0,0.0481,0.204,1.9e-06,0.0631,0.674,115.40100000000001,audio_features,236160,4
1049,288,What's Love Got to Do with It,Tina Turner,What's Love Got to Do with It?,1993,False,4kOfxxnW1ukZdsNbCKY9br,spotify:track:4kOfxxnW1ukZdsNbCKY9br,0.851,0.406,1,-11.630999999999998,1,0.0661,0.21899999999999997,6.41e-06,0.0853,0.792,97.84,audio_features,226880,4
1050,289,I Still Haven't Found What I'm Looking For - Remastered 2007,U2,The Joshua Tree (Deluxe Edition Remastered),1987-03-10,False,7gozgbG5EBTukCFWToTRA5,spotify:track:7gozgbG5EBTukCFWToTRA5,0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.6859999999999999,100.891,audio_features,277480,4
1051,290,Here I Go Again 87 - 2017 Remastered Version,Whitesnake,Whitesnake (30th Anniversary Remaster),1987,False,0PP933bHgvV0eD19dG3ms5,spotify:track:0PP933bHgvV0eD19dG3ms5,0.384,0.846,7,-5.591,1,0.0365,0.151,7.730000000000001e-05,0.0913,0.272,90.17200000000001,audio_features,275693,4
1052,291,Raspberry Beret,Prince,Around The World In A Day,1985-04-22,False,5jSz894ljfWE0IcHBSM39i,spotify:track:5jSz894ljfWE0IcHBSM39i,0.7609999999999999,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.75200000000001,audio_features,215173,4
1053,292,TRUE - Single Edit,Spandau Ballet,True - The Digital E.P.,2008-04-25,False,0CsM8VGDi38kusMv3pxyj1,spotify:track:0CsM8VGDi38kusMv3pxyj1,0.7440000000000001,0.545,0,-9.361,1,0.0297,0.506,0.0977,0.0649,0.34600000000000003,97.40899999999999,audio_features,328293,4
1054,293,Ain't Nobody,Chaka Khan,"Epiphany: The Best Of Chaka Khan, Vol. 1",1996-11-08,False,2NVpYQqdraEcQwqT7GhUkh,spotify:track:2NVpYQqdraEcQwqT7GhUkh,0.799,0.878,1,-7.109,1,0.0434,0.18899999999999997,0.000105,0.14,0.816,104.28399999999999,audio_features,280853,4
1055,294,Higher Love - Single Version,Steve Winwood,'80s Pop #1's,2007-01-01,False,17Ng10tIgnYmAitl0SgT3R,spotify:track:17Ng10tIgnYmAitl0SgT3R,0.696,0.89,5,-6.819,1,0.0441,0.055,0.0596,0.5,0.922,98.742,audio_features,252227,4
1056,295,Love Shack,The B-52's,Cosmic Thing,1989-06-23,False,4W4wYHtsrgDiivRASVOINL,spotify:track:4W4wYHtsrgDiivRASVOINL,0.715,0.8170000000000001,5,-6.227,0,0.0532,0.0325,1.61e-06,0.851,0.871,133.858,audio_features,321573,4
1057,296,99 Red Balloons,Nena,99 Luftballons,1984-08-21,False,5mYtpXrZZ1bbGJYDGC8I0Y,spotify:track:5mYtpXrZZ1bbGJYDGC8I0Y,0.5429999999999999,0.48200000000000004,4,-12.789000000000001,1,0.19399999999999998,0.0853,9.22e-05,0.111,0.415,193.513,audio_features,284773,4
1058,297,A Little Respect,Erasure,Best of Erasure,2006-12-18,True,68J1DQoZvymFuaIOz3RdVK,spotify:track:68J1DQoZvymFuaIOz3RdVK,0.584,0.8009999999999999,0,-7.415,1,0.0257,0.0605,2.31e-06,0.273,0.633,114.11399999999999,audio_features,213867,4
1059,298,Together In Electric Dreams - 2003 - Remaster,The Human League,The Very Best Of The Human League,2003-09-15,False,1hVAlfoZDcfCV0SjNPWfLQ,spotify:track:1hVAlfoZDcfCV0SjNPWfLQ,0.693,0.615,3,-11.76,1,0.0254,0.2,2.08e-06,0.0866,0.848,129.968,audio_features,235427,4
1060,299,Super Trouper,ABBA,Super Trouper,1980,False,7AMnWNkwYPxaVDgkwmEEKj,spotify:track:7AMnWNkwYPxaVDgkwmEEKj,0.767,0.632,0,-8.288,1,0.027999999999999997,0.436,7.49e-06,0.2,0.953,118.35,audio_features,254613,4
1061,300,Don't Leave Me This Way (with Sarah Jane Morris),The Communards,Communards,1997,False,26g8bCaVhcv0KkBi5SlEg7,spotify:track:26g8bCaVhcv0KkBi5SlEg7,0.654,0.915,3,-6.254,1,0.0315,0.218,0.0,0.11,0.9159999999999999,131.942,audio_features,260947,4
1062,301,Teardrops - Single Version,Womack & Womack,Music For Groovin',2007-01-01,False,5HiKQLlJ3LAuz8J9yHB0HX,spotify:track:5HiKQLlJ3LAuz8J9yHB0HX,0.879,0.693,11,-10.577,1,0.046,0.037000000000000005,0.11900000000000001,0.18,0.966,133.231,audio_features,230573,4
1063,302,Never Too Much,Luther Vandross,Never Too Much,1981-07-23,False,3nFJbZCHP4d9vduKjJLdBL,spotify:track:3nFJbZCHP4d9vduKjJLdBL,0.7340000000000001,0.583,2,-11.866,1,0.129,0.125,0.0,0.0367,0.76,109.935,audio_features,230467,4
1064,303,Love Will Tear Us Apart,Joy Division,The Best Of,2008-03-20,False,2JO3HwMRPeya8bXbtbyPcf,spotify:track:2JO3HwMRPeya8bXbtbyPcf,0.44299999999999995,0.956,2,-6.1979999999999995,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,audio_features,206867,4
1065,304,Sexual Healing,Marvin Gaye,Midnight Love,1982-10-01,False,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,0.805,0.601,0,-9.7,0,0.0579,0.11900000000000001,0.000129,0.0581,0.746,94.382,audio_features,238600,4
1066,305,The Lion Sleeps Tonight,Tight Fit,80s 100 Hits,2010-02-26,False,1so85Or3C7J0sBnBOucVBA,spotify:track:1so85Or3C7J0sBnBOucVBA,0.637,0.706,5,-9.445,1,0.0349,0.0153,1.99e-06,0.16699999999999998,0.858,121.105,audio_features,192667,4
1067,306,Hip To Be Square,Huey Lewis & The News,Fore!,1986-01-01,False,648BMGrt98kUbLo24A4vgj,spotify:track:648BMGrt98kUbLo24A4vgj,0.6679999999999999,0.779,9,-11.089,1,0.0325,0.0025,0.00034700000000000003,0.139,0.963,140.873,audio_features,245467,4
1068,307,Waiting for a Star to Fall,Boy Meets Girl,80s 100 Hits,2010-02-26,False,5suJZTE8SpSmR4zMqxLg3V,spotify:track:5suJZTE8SpSmR4zMqxLg3V,0.6559999999999999,0.7340000000000001,3,-10.25,1,0.027999999999999997,0.0896,9.990000000000002e-05,0.301,0.591,116.24600000000001,audio_features,266213,4
1069,308,Golden Brown,The Stranglers,La Folie,1981,False,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,0.562,0.38299999999999995,6,-15.474,1,0.0304,0.14300000000000002,0.124,0.138,0.599,93.764,audio_features,206760,3
1070,309,Chain Reaction,Diana Ross,Love And Life: The Very Best Of Diana Ross,2001-10-24,False,2S9lDlH0ZLVwpJiRQUdLJE,spotify:track:2S9lDlH0ZLVwpJiRQUdLJE,0.794,0.55,11,-12.988,1,0.0367,0.155,0.000271,0.113,0.7440000000000001,127.736,audio_features,230533,4
1071,310,Gold,Spandau Ballet,Spandau Ballet ''The Story'' The Very Best of (Deluxe),2014-10-10,False,0UYit2SshaoGD45cp21LEI,spotify:track:0UYit2SshaoGD45cp21LEI,0.711,0.74,10,-7.776,0,0.036000000000000004,0.261,0.0114,0.10400000000000001,0.638,143.047,audio_features,231480,4
1072,311,Loco in Acapulco,Four Tops,Indestructible,1988-02-14,False,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,0.818,0.705,4,-9.609,1,0.0329,0.413,0.0,0.0269,0.965,123.436,audio_features,274067,4
1073,312,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,1982-08,False,0EMmVUYs9ZZRHtlADB88uz,spotify:track:0EMmVUYs9ZZRHtlADB88uz,0.45,0.6579999999999999,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.7809999999999999,106.79899999999999,audio_features,287307,4
1074,313,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,1987-06-02,False,2k1np6GRFvKjgjYfo2g39B,spotify:track:2k1np6GRFvKjgjYfo2g39B,0.7090000000000001,0.8240000000000001,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,audio_features,291293,4
1075,314,Don't Go Breaking My Heart,Elton John,Rock Of The Westies (Remastered),1975-10-24,False,5nPdMALTEd7HOjn16oNf2X,spotify:track:5nPdMALTEd7HOjn16oNf2X,0.7290000000000001,0.8440000000000001,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,275440,4
1076,315,9 To 5,Dolly Parton,Dolly Parton Slipcase,2003,False,5UWYJWoVXRpaLuzzXmHqg8,spotify:track:5UWYJWoVXRpaLuzzXmHqg8,0.5539999999999999,0.7829999999999999,6,-5.852,1,0.0457,0.41600000000000004,1.54e-06,0.631,0.813,105.39,audio_features,162467,4
1077,316,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,Version Digital Edition,2007-06-22,False,1UxisKljksGRNwJBPp4Tri,spotify:track:1UxisKljksGRNwJBPp4Tri,0.6990000000000001,0.8290000000000001,1,-4.898,1,0.0633,0.00243,0.000263,0.0995,0.889,105.811,audio_features,219382,4
1078,317,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,False,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,0.596,0.8690000000000001,10,-11.97,1,0.037000000000000005,0.0116,0.17300000000000001,0.0678,0.9440000000000001,109.902,audio_features,238733,4
1079,318,Build Me up Buttercup,The Foundations,"Doo Wop & Pop, Vol. 1",2013-01-10,False,61ukXvkg6KwCZDiyexVDsD,spotify:track:61ukXvkg6KwCZDiyexVDsD,0.623,0.644,0,-3.5660000000000003,1,0.0306,0.35200000000000004,0.0,0.354,0.899,67.01,audio_features,179507,4
1080,319,Are You Ready For Love - '79 Version Radio Edit,Elton John,Are You Ready For Love?,2003-01-01,False,3YdJzolD4HFvWGioELW2pC,spotify:track:3YdJzolD4HFvWGioELW2pC,0.8059999999999999,0.74,2,-4.695,1,0.0313,0.266,0.00237,0.13699999999999998,0.7390000000000001,116.507,audio_features,210500,4
1081,320,Uptown Girl,Billy Joel,The Essential Billy Joel,2001-10-02,False,3CSpzkoL1XgDBZ1q9aDCUV,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,0.696,0.943,4,-2.9619999999999997,1,0.0431,0.0736,0.0,0.653,0.833,129.003,audio_features,194867,4
1082,321,The Best - Edit,Tina Turner,Simply the Best,1991-09-30,False,2W2ieVidLIx9TDvxu0ZT6F,spotify:track:2W2ieVidLIx9TDvxu0ZT6F,0.6809999999999999,0.83,0,-6.087999999999999,1,0.0271,0.0149,0.0037600000000000003,0.214,0.8170000000000001,103.777,audio_features,250133,4
1083,322,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,The Ultimate Jackie Wilson,2006,False,4TBBPZks71c60whhq0PgdP,spotify:track:4TBBPZks71c60whhq0PgdP,0.631,0.69,2,-6.676,1,0.0531,0.17600000000000002,0.0,0.121,0.938,94.574,audio_features,181067,4
1084,323,Dancing Queen,ABBA,Arrival,1976,False,01iyCAUm8EvOFqVWYJ3dVX,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,0.5429999999999999,0.87,9,-6.513999999999999,1,0.0428,0.358,0.0009390000000000001,0.792,0.754,100.804,audio_features,230400,4
1085,324,You Make My Dreams,Daryl Hall & John Oates,Hall & Oates,2006-05-15,False,1ZBXN4gljtuHvPLqsEQ1VM,spotify:track:1ZBXN4gljtuHvPLqsEQ1VM,0.74,0.544,5,-7.0329999999999995,1,0.0533,0.10400000000000001,0.0413,0.0742,0.903,167.005,audio_features,183840,4
1086,325,Sir Duke,Stevie Wonder,Songs In The Key Of Life (Reissue),1976-09-28,False,2udw7RDkldLFIPG9WYdVtT,spotify:track:2udw7RDkldLFIPG9WYdVtT,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.9520000000000001,106.93799999999999,audio_features,232760,4
1087,326,Wake Me Up Before You Go-Go,Wham!,80s 100 Hits,2010-02-26,False,6ZEAXknmx2mrO3KgcDNpFI,spotify:track:6ZEAXknmx2mrO3KgcDNpFI,0.586,0.6509999999999999,0,-10.16,1,0.048,0.14400000000000002,0.0,0.489,0.9009999999999999,81.39699999999999,audio_features,223067,4
1088,327,Everywhere,Fleetwood Mac,Tango In The Night,1987-04-13,False,6i8ecOsx4J2Px1maiqzqoG,spotify:track:6i8ecOsx4J2Px1maiqzqoG,0.69,0.54,4,-10.515999999999998,1,0.0317,0.218,0.00657,0.115,0.764,114.846,audio_features,222733,4
1089,328,Shout,Lulu,The EP Collection,1996-11-07,False,317IZhdCGvInrl3vcmxOlq,spotify:track:317IZhdCGvInrl3vcmxOlq,0.44299999999999995,0.715,4,-10.329,1,0.0372,0.248,0.000541,0.45899999999999996,0.872,143.655,audio_features,172133,4
1090,329,I'm Coming Out,Diana Ross,Diana,1980-05-22,False,0ew27xRdxSexrWbODuLfeE,spotify:track:0ew27xRdxSexrWbODuLfeE,0.7390000000000001,0.917,5,-4.459,1,0.0504,0.177,0.11900000000000001,0.0834,0.7490000000000001,110.163,audio_features,325267,4
1091,330,I Want You Back,The Jackson 5,The Ultimate Collection: Jackson 5,1996-01-01,False,5LN9F6c1Okx7Yrwd6GO8tu,spotify:track:5LN9F6c1Okx7Yrwd6GO8tu,0.672,0.5920000000000001,8,-8.175,1,0.0338,0.47,0.0039299999999999995,0.159,0.927,98.20100000000001,audio_features,179960,4
1092,331,Young Hearts Run Free,Candi Staton,Young Hearts Run Free (US Internet Release),1976,False,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.20199999999999999,0.846,115.38799999999999,audio_features,248360,4
1093,332,"December, 1963 (Oh, What a Night)",Frankie Valli & The Four Seasons,Jersey Boys: Music From The Motion Picture And Broadway Musical,2014-06-20,False,7IFrc7EJpIAYRCqWEQWYHc,spotify:track:7IFrc7EJpIAYRCqWEQWYHc,0.7240000000000001,0.6629999999999999,1,-7.4510000000000005,1,0.025,0.0697,3.77e-06,0.124,0.9640000000000001,104.41,audio_features,193893,4
1094,333,You Can't Hurry Love,The Supremes,Favorites,2008-01-01,False,69Qa7czzqraPWZgxpQN405,spotify:track:69Qa7czzqraPWZgxpQN405,0.617,0.81,10,-6.513,1,0.0798,0.762,0.0,0.134,0.65,97.389,audio_features,165080,4
1095,334,Footloose,Kenny Loggins,Clasicos Del Cine,2010-02-15,False,6ijK0byhkfjqMQcLrzSIbl,spotify:track:6ijK0byhkfjqMQcLrzSIbl,0.55,0.917,9,-6.337999999999999,1,0.0642,0.0748,6.7e-06,0.0787,0.496,174.085,audio_features,219733,4
1096,335,Keep On Movin',Five,Invincible,1999-11-08,False,0mrU1w2UMIZnR2I6oguwGz,spotify:track:0mrU1w2UMIZnR2I6oguwGz,0.742,0.855,7,-7.794,1,0.0332,0.0345,0.0,0.0689,0.9620000000000001,135.014,audio_features,197400,4
1097,336,Take A Chance On Me,ABBA,The Album,1977,False,4bykJp7dORR4GoLCZiQbU0,spotify:track:4bykJp7dORR4GoLCZiQbU0,0.687,0.68,11,-7.976,1,0.0256,0.182,0.0,0.27399999999999997,0.924,107.041,audio_features,243933,4
1098,337,What Makes You Beautiful,One Direction,What Makes You Beautiful,2011-10-28,False,1QxlG2lGedOmKgSMEDcR8D,spotify:track:1QxlG2lGedOmKgSMEDcR8D,0.6990000000000001,0.8270000000000001,4,-1.443,1,0.0698,0.0058,0.0,0.0776,0.8370000000000001,124.988,audio_features,198693,4
1099,338,We Are Family,Sister Sledge,We Are Family [Expanded],1979-02-15,False,5IKLwqBQG6KU6MP2zP80Nu,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.8190000000000001,118.738,audio_features,216733,4
1100,339,Don't Stop Believin',Journey,Escape,1981,False,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072000000000001,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,250987,4
1101,340,September,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol.1",1978-11-23,False,6IWkdrBY2O0vfQdfEKGUdF,spotify:track:6IWkdrBY2O0vfQdfEKGUdF,0.693,0.825,9,-7.308,1,0.0301,0.162,0.00144,0.251,0.981,125.89200000000001,audio_features,215093,4
1102,341,I'm Every Woman,Chaka Khan,Chaka,1978-10-13,False,1oFiPGBafH9Woo9AMwgBSl,spotify:track:1oFiPGBafH9Woo9AMwgBSl,0.617,0.879,0,-7.564,0,0.0455,0.127,5.7100000000000006e-05,0.33899999999999997,0.746,114.45299999999999,audio_features,247413,4
1103,342,Mr. Brightside,The Killers,Hot Fuss,2004-06-15,False,3n3Ppam7vgaVa1iaRUc9Lp,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,0.355,0.9179999999999999,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,audio_features,222200,4
1104,343,I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,I Don't Feel Like Dancin',2006-01-01,False,1qEHgdFqUxFebMPk8s2HLY,spotify:track:1qEHgdFqUxFebMPk8s2HLY,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.0,0.114,0.912,108.03299999999999,audio_features,248640,4
1105,344,Shut Up and Dance,WALK THE MOON,TALKING IS HARD (Expanded Edition),2014-12-02,False,0kzw2tRyuL9rzipi5ntlIy,spotify:track:0kzw2tRyuL9rzipi5ntlIy,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,audio_features,199080,4
